Unnamed: 0,club,position,id,gender,trained_10_week,trained_im,has_trainer,cadence,age,bmi,n_marathons_run,bib_colour,VO2_max,heart_rate,shoe_size,time_seconds
11447,The Bolts,230,11410,0,4.444651252158993,4.996710339147116,1,171,41.0,22.495630402171585,19,3,74.4,81.272823,9,3641
5387,No,231,5368,0,5.939310794065687,5.939310794065687,0,170,37.0,24.97,15,3,77.1,63.53,13,3642
13470,Gump's training,232,13428,0,4.82376782797072,4.82376782797072,0,164,33.0,25.41,18,3,82.39,63.45,11,3644
3172,Road Runners,233,3160,0,5.136659292392778,5.136659292392778,1,155,29.0,24.56,17,3,78.4,66.72,8,3645
5388,Road Runners,234,5369,0,5.486142092260554,5.486142092260554,1,173,49.0,22.495630402171585,9,3,84.05,62.8,8,3646
5390,Best foot forward,235,5371,0,5.523727294196846,5.523727294196846,1,173,34.0,21.41,7,3,81.58,60.78,10,3648
8081,Flash boys,236,8057,0,5.104935165571766,5.104935165571766,0,169,33.0,24.88,14,3,73.75,65.49,10,3649
4184,Mo running,237,4168,0,4.013662790828187,5.065872491816516,1,177,51.0,23.85,9,3,81.07,67.07,9,3649
3169,Gump's training,238,3157,0,5.231946976654294,5.231946976654294,1,170,34.0,25.6,18,3,76.77,66.64,8,3654
5384,Gump's training,239,5365,0,5.434665391057209,5.434665391057209,1,173,30.0,24.12,11,3,86.62,81.272823,13,3657
11,Run every day,240,11,0,4.859637624943703,4.910026169920446,1,179,52.0,25.27,7,3,83.24,70.02,11,3657
3171,Gump's training,241,3159,1,3.985056565467667,5.401757624096642,1,168,43.0,25.74,27,3,82.06,65.47,5,3657
5392,The Bolts,242,5373,1,4.789902456162562,4.789902456162562,1,181,28.0,22.77,4,3,82.09,67.48,3,3660
10,Gump's training,243,10,0,4.316290394074785,5.028802327674981,1,175,31.0,27.51,20,3,79.98,60.53,9,3663
7098,No,244,7076,0,4.871800877268706,4.95570877061131,0,177,32.0,22.89,12,3,78.09,64.3,13,3664
482,Road Runners,245,480,0,4.447714977127561,5.125868212820548,0,185,66.0,25.54,16,3,88.57,67.14,12,3666
5393,Gump's training,246,5374,1,5.147917528382054,5.147917528382054,1,170,37.0,27.7,11,3,82.34,63.68,3,3666
479,No,247,477,0,4.81580398086387,5.143231587785513,0,173,32.0,24.39,21,3,78.05,65.89,10,3669
11448,No,248,11411,0,4.28660479989373,5.210152186971786,0,166,24.0,22.96,21,3,81.14,69.92,8,3670
4670,No,249,4652,0,4.416370491202459,4.796056635985961,0,169,24.0,25.01,8,3,76.57,61.97,9,3671
9944,No,250,9915,0,5.577617277527281,5.577617277527281,0,170,23.0,23.9,13,3,83.24,66.98,11,3672
12802,Runway RAF running club,251,12761,0,5.136319064931887,5.136319064931887,1,165,24.0,22.495630402171585,14,3,81.7,67.16,10,3672
3170,The Bolts,252,3158,1,4.836666426450245,4.976295847292288,1,172,41.0,24.17,5,3,79.94,64.46,6,3672
10725,No,253,10692,0,5.142835503538925,5.208984477604451,0,180,28.0,24.85,20,3,77.77,62.91,8,3674
8090,Gump's training,254,8066,0,0.0,5.096143948855977,0,165,30.0,24.89,25,3,80.23,66.86,11,3674
11450,Best foot forward,255,11413,0,4.360456847895332,4.838209706881596,1,181,29.0,24.96,7,3,89.63,64.34,10,3676
1990,Gump's training,256,1980,0,5.846258126852421,5.846258126852421,1,169,18.0,22.495630402171585,9,3,80.22,67.39,11,3677
11446,No,257,11409,0,5.038754282278755,5.038754282278755,0,170,62.0,22.19,26,3,88.32,65.6,10,3681
8088,Run every day,258,8064,0,5.811154937706279,5.811154937706279,1,179,40.0,25.81,19,3,87.08,67.01,11,3688
13478,No,259,13436,0,4.535923916065169,5.130442956714418,0,176,23.0,26.25,13,3,72.1,66.69,8,3688
9943,No,260,9914,0,5.093488524266393,5.093488524266393,0,167,28.0,27.81,24,3,81.35,59.76,13,3689
5391,No,261,5372,0,4.964671400445955,5.001104844837115,0,167,23.0,25.31,30,3,70.44,61.48,13,3690
11449,Mo running,262,11412,0,4.826908934944769,4.826908934944769,1,185,42.0,24.12,9,3,73.92,60.43,7,3690
13479,The Bolts,263,13437,0,4.957263110202617,4.957263110202617,0,180,56.0,24.32,7,3,44.612217,64.32,12,3691
11452,Best foot forward,264,11415,0,4.95807971354067,4.976876498654317,1,182,36.0,22.76,10,3,82.98,63.38,12,3693
8082,No,265,8058,0,5.072504206614619,5.072504206614619,0,171,19.0,26.28,7,3,83.06,61.57,10,3694
1991,Flash boys,266,1981,0,5.881012182989032,5.881012182989032,1,177,47.0,25.81,13,3,80.67,67.28,10,3696
3173,No,267,3161,0,4.795522533642127,4.867242023639725,0,172,75.0,23.84,21,3,84.47,70.08,8,3696
9945,The Bolts,268,9916,0,5.420466458634787,5.420466458634787,1,173,25.0,22.495630402171585,17,3,73.35,62.97,8,3698
480,Road Runners,269,478,0,4.716490923313315,5.004205277685013,1,173,47.0,26.72,15,3,87.3,61.7,13,3699
4672,Gump's training,270,4654,0,4.593266851145561,5.274991947511342,1,167,42.0,27.67,8,3,81.56,65.38,10,3701
11451,No,271,11414,1,5.198588839221745,5.198588839221745,0,168,64.0,24.0,12,3,77.57,65.06,7,3701
6685,No,272,6663,0,5.922501542591997,5.922501542591997,0,163,40.0,24.44,7,3,79.53,65.0,10,3703
3174,Runway RAF running club,273,3162,0,5.340073286886625,5.340073286886625,1,159,33.0,25.65,2,3,44.612217,81.272823,9,3704
481,No,274,479,0,5.37257927923497,5.37257927923497,0,174,37.0,25.47,7,3,75.3,63.67,7,3705
9946,Gump's training,275,9917,0,5.252586337212279,5.252586337212279,1,176,34.0,25.44,22,3,84.47,62.37,12,3707
13476,Gump's training,276,13434,0,4.513425370497433,4.647888304043511,1,168,18.0,27.31,15,3,86.47,64.91,7,3708
6683,The Bolts,277,6661,1,4.438758445575447,4.889917758658408,0,174,24.0,24.27,7,3,82.68,63.43,6,3708
11453,Run every day,278,11416,0,3.644283886571274,5.382200463312571,1,171,26.0,22.59,8,3,83.33,62.84,11,3710
4671,Road Runners,279,4653,0,6.199652204486899,6.199652204486899,0,169,51.0,25.13,22,3,77.49,65.6,10,3712
13477,No,280,13435,0,4.746240089273653,4.949103238075444,0,162,41.0,27.28,18,3,81.84,61.34,10,3712
5394,No,281,5375,0,6.108591954985275,6.108591954985275,0,168,38.0,25.95,16,3,74.12,62.52,10,3712
5389,Flash boys,282,5370,0,4.501837975496249,4.783117273508212,1,175,28.0,24.67,5,3,83.29,61.69,13,3712
8087,No,283,8063,0,4.409816816025375,4.901230828090399,0,165,38.0,26.05,9,3,79.66,62.65,11,3713
11457,Gump's training,284,11420,0,3.498031172994223,4.637770139938794,0,181,75.0,25.47,26,3,82.45,81.272823,9,3714
5395,Gump's training,285,5376,0,4.412831923088699,4.744213381284947,1,173,68.0,24.12,1,3,76.85,65.37,13,3714
10727,Road Runners,286,10694,0,4.151735543108677,5.268862249423327,1,165,49.0,23.02,28,3,70.22,67.51,13,3716
3849,No,287,3836,0,4.869545634907456,4.869545634907456,0,162,44.0,23.48,11,3,81.06,64.49,13,3716
4187,The Bolts,288,4171,0,5.208522334470901,5.208522334470901,0,164,25.0,26.43,18,3,78.4,62.98,10,3716
4183,Forest's running club,289,4167,0,4.890173192537324,5.531728010811947,1,176,44.0,24.57,6,3,79.84,64.31,10,3717
3175,Best foot forward,290,3163,1,5.505396452649257,5.505396452649257,1,180,42.0,22.37,16,3,78.78,59.74,4,3718
1994,Best foot forward,291,1984,0,5.322555842634706,5.322555842634706,1,170,39.0,27.75,11,3,93.31,64.52,9,3719
1993,No,292,1983,0,4.505985363982165,5.028023424824967,0,160,27.0,24.0,9,3,78.23,63.05,11,3720
5397,The Bolts,293,5378,1,4.950885745753328,4.950885745753328,0,164,35.0,20.55,8,3,82.11,63.12,7,3720
4186,Best foot forward,294,4170,0,5.725632267645985,5.725632267645985,1,165,39.0,26.27,13,4,81.45,62.59,11,3721
484,No,295,482,1,5.489274287026893,5.489274287026893,0,167,44.0,26.86,17,3,78.69,65.41,6,3721
8086,Gump's training,296,8062,0,5.551062660520441,5.551062660520441,1,182,22.0,26.0,5,3,84.74,66.9,12,3721
487,Gump's training,297,485,0,4.668042827997159,4.916424228540846,0,165,22.0,24.04,4,3,70.55,64.2,8,3722
11459,No,298,11422,0,4.135063406435719,5.210748497148752,0,176,29.0,25.72,1,3,44.612217,63.55,8,3729
5401,No,299,5382,0,5.398878219571147,5.398878219571147,0,166,49.0,25.17,19,3,74.17,65.51,13,3730
3176,No,300,3164,0,4.638310189066465,4.89531127919502,0,175,67.0,26.86,23,3,79.13,62.68,9,3731
483,The Bolts,301,481,0,3.673911162974846,4.907633279855387,1,179,52.0,22.95,16,3,74.55,67.49,10,3731
4674,Gump's training,302,4656,0,5.157229181998024,5.157229181998024,0,172,32.0,25.42,11,3,77.85,64.56,11,3732
13480,Runway RAF running club,303,13438,0,4.978916880123482,4.978916880123482,0,169,44.0,25.51,6,3,79.58,63.42,7,3736
4673,No,304,4655,1,5.516805195566071,5.516805195566071,0,169,39.0,24.5,2,3,77.7,67.63,5,3738
1997,Forest's running club,305,1987,0,4.627554167320323,4.88925990792394,0,175,33.0,24.5,1,3,71.31,66.19,7,3742
486,Run every day,306,484,1,4.976943901312733,4.976943901312733,1,173,30.0,25.18,3,3,87.97,63.43,7,3746
6686,Road Runners,307,6664,0,4.742773250526604,5.176938871803205,1,175,32.0,25.48,8,3,75.86,68.12,7,3748
11454,No,308,11417,0,6.051237027740456,6.051237027740456,0,174,39.0,23.24,11,3,80.5,64.25,9,3749
7461,No,309,7439,0,4.98736188619724,5.163882918685701,0,167,28.0,22.71,5,3,72.81,65.93,11,3751
9687,No,310,9660,0,4.026392851445109,4.901014230632073,0,171,23.0,23.33,31,3,69.91,62.79,11,3751
6684,Flash boys,311,6662,0,5.096073627890245,5.096073627890245,0,177,25.0,25.96,16,3,81.26,67.85,7,3752
3850,No,312,3837,0,5.490205135565541,5.490205135565541,0,165,37.0,27.17,19,3,70.75,61.37,11,3754
11456,Flash boys,313,11419,0,6.056835262467502,6.056835262467502,0,168,32.0,24.67,24,3,75.46,64.65,8,3755
11460,No,314,11423,1,4.872780037255665,4.920769924116407,0,173,32.0,25.95,12,3,82.95,65.05,5,3756
8089,Road Runners,315,8065,0,5.506457019634304,5.506457019634304,0,168,49.0,20.57,11,3,81.0,65.25,8,3758
1995,No,316,1985,0,5.145170705370883,5.145170705370883,0,172,41.0,25.53,15,3,82.33,63.98,8,3758
9,Road Runners,317,9,1,3.81120490898615,4.988674280423632,1,177,53.0,23.54,14,3,82.67,64.6,4,3758
8091,No,318,8067,0,4.185590173016907,4.968922896116273,0,160,19.0,22.21,14,3,78.86,65.58,7,3759
1992,Run every day,319,1982,0,5.129167625461313,5.129167625461313,1,173,36.0,25.44,28,3,83.85,65.43,10,3761
12,No,320,12,0,4.639351819869211,4.639351819869211,0,168,42.0,23.31,22,3,73.29,65.02,13,3763
10729,No,321,10696,0,5.541975527985386,5.541975527985386,0,163,24.0,27.75,8,3,72.59,65.68,10,3763
9686,Best foot forward,322,9659,0,5.270640239497539,5.270640239497539,0,170,27.0,27.49,3,3,84.72,65.75,11,3763
5408,Run every day,323,5389,1,4.115577190338818,4.616069713995629,0,172,28.0,22.77,15,3,79.67,68.21,6,3766
5398,No,324,5379,0,5.718949534233252,5.718949534233252,1,175,34.0,25.2,10,3,44.612217,64.43,12,3767
7460,Runway RAF running club,325,7438,0,4.682317056527734,5.076146959380373,1,175,35.0,22.04,22,3,81.93,65.16,9,3767
488,No,326,486,0,5.034672331023248,5.167839209104049,0,174,27.0,24.03,9,3,82.06,59.66,11,3767
13348,No,327,13306,0,5.366609834856894,5.366609834856894,0,170,18.0,26.19,18,3,85.4,66.32,10,3770
3853,Road Runners,328,3840,1,5.050949001866726,5.050949001866726,1,188,48.0,23.36,10,3,70.17,64.55,5,3770
13350,No,329,13308,0,5.268901002299667,5.268901002299667,0,171,37.0,26.13,11,3,82.91,66.71,13,3773
13,No,330,13,0,5.134398514507938,5.134398514507938,0,172,33.0,24.45,9,3,78.27,67.92,12,3773
11463,No,331,11426,0,0.0,5.533756909367052,0,168,25.0,23.62,12,3,84.36,66.09,12,3775
13482,No,332,13440,0,5.304559695381034,5.304559695381034,0,171,43.0,23.23,3,3,88.57,68.38,13,3776
9949,No,333,9920,1,5.533296055024179,5.533296055024179,0,167,29.0,22.76,12,3,85.46,63.72,7,3778
13483,No,334,13441,0,5.111862626667461,5.111862626667461,0,170,28.0,25.05,9,3,82.99,62.19,7,3779
10728,Mo running,335,10695,0,4.744358018884681,4.989084449021785,1,168,44.0,23.6,15,3,83.09,65.5,10,3781
4192,No,336,4176,0,4.013702439136154,4.867682852027303,0,175,40.0,26.4,14,3,84.2,65.99,12,3781
9947,Gump's training,337,9918,0,4.136885556495709,4.891664099624601,1,167,18.0,28.0,6,3,84.92,81.272823,10,3782
2002,Gump's training,338,1992,0,5.452429253341395,5.452429253341395,1,175,37.0,23.99,14,3,75.69,64.72,10,3782
7462,Mo running,339,7440,0,4.60521612417126,4.770337085113514,1,173,29.0,24.06,22,3,75.23,67.77,8,3783
11455,The Bolts,340,11418,0,5.967235427109175,5.967235427109175,1,177,40.0,26.49,10,3,44.612217,65.52,12,3784
9951,No,341,9922,1,4.299849519068403,4.924042636017172,0,166,18.0,27.78,15,3,93.53,67.71,5,3785
8097,The Bolts,342,8073,0,4.259301676108226,4.868581416506945,0,158,28.0,24.52,15,4,80.24,59.25,10,3785
13481,Gump's training,343,13439,0,4.622256386858822,5.38490017197638,1,170,46.0,24.16,7,3,80.06,64.13,10,3785
5402,No,344,5383,0,4.672716018490603,4.730085785750455,0,166,32.0,22.08,15,3,80.57,67.46,12,3785
489,No,345,487,0,4.222187330743582,4.703746633595308,0,174,18.0,23.91,0,3,83.73,64.14,10,3785
7099,The Bolts,346,7077,1,4.941337363578904,4.956147245741109,1,165,38.0,25.63,16,3,75.58,63.74,4,3787
490,Forest's running club,347,488,1,4.996706033085113,5.345578850120162,0,176,43.0,26.99,17,3,72.94,64.87,5,3788
8093,No,348,8069,0,4.970188210350408,4.970188210350408,0,170,51.0,27.27,14,3,75.69,81.272823,11,3789
485,Best foot forward,349,483,0,4.053390340640104,5.057120211004841,1,169,35.0,27.98,5,3,78.14,65.29,13,3794
2003,Runway RAF running club,350,1993,0,5.779457170099751,5.779457170099751,1,174,46.0,26.19,7,3,77.96,64.79,10,3794
13484,Run every day,351,13442,0,4.85024472550846,5.268252226270375,1,172,45.0,22.74,2,3,74.08,65.25,12,3794
9689,Runway RAF running club,352,9662,1,4.561919582308513,4.561919582308513,1,172,53.0,21.89,16,3,84.97,66.58,3,3795
5396,No,353,5377,1,4.832935016052791,4.832935016052791,0,171,51.0,26.77,26,3,73.56,65.95,5,3797
10699,Run every day,354,10666,0,5.054229623674047,5.075716472610817,1,175,36.0,26.47,12,3,80.14,67.01,12,3797
11461,No,355,11424,0,5.718321950557921,5.718321950557921,0,168,40.0,28.5,15,3,80.99,61.32,8,3799
11462,No,356,11425,0,4.110079737962159,4.86001729372408,0,173,18.0,22.495630402171585,13,4,72.63,62.46,8,3803
5405,The Bolts,357,5386,0,3.810566053266286,4.996403583335537,0,166,46.0,22.76,9,3,74.81,67.08,11,3804
8099,No,358,8075,0,4.903176057204517,5.201177451178211,0,171,39.0,28.55,12,3,77.52,64.46,8,3805
6687,Mo running,359,6665,0,4.126399957754263,4.913748587618595,1,173,18.0,26.04,17,3,80.97,65.02,10,3806
9413,Flash boys,360,9386,0,4.834135589391244,4.834135589391244,1,182,49.0,24.71,13,3,76.62,65.73,13,3806
1996,No,361,1986,0,5.038024494861286,5.038024494861286,0,165,47.0,24.25,8,3,74.83,64.68,13,3808
10731,Mo running,362,10698,0,4.971276481838808,4.971276481838808,1,172,46.0,23.95,22,4,77.21,62.59,8,3808
9415,No,363,9388,0,4.564352732220721,4.564352732220721,0,171,39.0,27.43,2,3,79.06,64.98,13,3810
491,Road Runners,364,489,0,4.259080804050632,5.229794713205613,0,176,19.0,22.495630402171585,9,3,78.53,62.62,7,3810
1999,Run every day,365,1989,0,4.851810251490432,4.981534250015512,0,165,38.0,25.27,10,4,80.72,63.32,8,3810
7467,Best foot forward,366,7445,0,4.582793582549768,5.145571455369929,1,180,35.0,22.25,7,3,73.25,65.31,7,3812
4677,Forest's running club,367,4659,0,4.759222714314816,4.759222714314816,0,170,48.0,24.71,25,3,80.81,64.28,10,3814
5399,The Bolts,368,5380,0,4.88873317299164,5.134893296900914,0,176,31.0,26.53,13,3,76.68,66.6,8,3815
5400,No,369,5381,0,4.467263996855552,4.591325943332049,0,171,47.0,24.65,16,3,77.15,81.272823,7,3816
6688,No,370,6666,0,5.770987307056712,5.770987307056712,0,165,33.0,24.24,9,3,90.63,64.69,9,3816
2000,Mo running,371,1990,0,5.852694341085113,5.852694341085113,1,170,48.0,27.98,7,3,81.71,67.02,10,3817
2001,Best foot forward,372,1991,0,5.301496866957121,5.379156400441452,1,168,38.0,24.37,19,3,82.33,65.6,10,3817
12803,Run every day,373,12762,0,4.548664014019493,5.230029822700635,1,169,37.0,25.59,22,3,80.41,65.59,7,3819
497,Runway RAF running club,374,495,0,4.935829528308719,4.935829528308719,0,170,23.0,25.48,18,3,81.85,65.12,11,3820
4676,No,375,4658,0,5.60870257575527,5.60870257575527,0,165,26.0,24.35,13,3,79.99,64.7,13,3821
9948,No,376,9919,0,5.163041110311893,5.163041110311893,0,164,25.0,25.41,18,4,79.16,60.71,10,3822
8092,Gump's training,377,8068,0,4.639182471512912,5.136537569003115,0,174,58.0,24.94,18,3,82.36,81.272823,7,3822
9950,Road Runners,378,9921,0,4.6118712384077,5.142697346838778,1,177,22.0,28.34,14,3,77.58,65.25,7,3827
8095,Mo running,379,8071,1,4.335513333629746,4.774057466822986,1,180,35.0,25.33,21,3,90.61,66.9,6,3828
6689,Run every day,380,6667,0,5.199797033625509,5.199797033625509,1,174,27.0,24.36,10,3,71.12,61.44,12,3829
10730,The Bolts,381,10697,0,5.200827571103412,5.200827571103412,0,168,40.0,26.76,18,3,72.31,66.45,7,3830
2006,Flash boys,382,1996,0,5.602148212035492,5.602148212035492,0,166,39.0,25.7,17,3,44.612217,67.33,12,3833
13485,No,383,13443,0,4.543223428214849,4.96708719202466,0,175,37.0,25.72,5,3,44.612217,81.272823,11,3834
3852,No,384,3839,0,5.83823720845938,5.83823720845938,0,160,40.0,26.92,10,3,81.58,66.0,7,3835
9691,Gump's training,385,9664,0,4.31836735268578,5.134428676728526,0,179,25.0,22.22,8,3,86.71,64.62,12,3837
9414,Best foot forward,386,9387,0,4.804587352990117,4.926628880508883,0,164,48.0,26.13,14,3,78.5,65.99,9,3837
8094,No,387,8070,0,5.098579411376893,5.241417708093572,0,165,27.0,25.91,3,3,70.9,64.15,12,3838
11468,Mo running,388,11431,0,5.487767020572311,5.487767020572311,1,178,25.0,25.15,10,3,84.55,61.4,11,3838
7466,Run every day,389,7444,0,4.151918000429836,4.975792028189136,1,163,28.0,24.24,19,3,75.06,64.61,8,3840
7100,No,390,7078,0,5.052311046936135,5.052311046936135,0,164,49.0,22.495630402171585,11,3,85.63,64.4,13,3843
3851,Best foot forward,391,3838,1,5.032128067711098,5.032128067711098,1,180,54.0,24.6,15,3,79.41,64.11,5,3843
492,Forest's running club,392,490,0,4.342935357267697,4.841916571554076,1,165,43.0,24.64,19,3,75.8,62.46,8,3844
7103,Forest's running club,393,7081,0,5.439767825856697,5.439767825856697,1,169,38.0,25.88,11,3,82.93,65.01,9,3844
6690,Mo running,394,6668,0,5.948986864370583,5.948986864370583,1,165,22.0,22.99,9,3,83.03,64.69,9,3844
13491,Run every day,395,13449,0,3.923978568643216,4.912917501880504,0,170,43.0,25.87,16,3,74.66,62.44,10,3845
3180,No,396,3168,0,4.410549341522503,5.053131983679919,0,170,62.0,25.02,2,3,68.72,66.51,12,3846
11464,No,397,11427,0,4.880773669523741,4.880773669523741,0,173,57.0,23.22,35,3,74.06,66.33,12,3846
5406,No,398,5387,0,4.826270774801707,5.158348915664797,0,174,61.0,24.15,16,3,86.02,67.51,8,3847
13486,Road Runners,399,13444,0,4.666107301478733,5.194222534622052,0,171,58.0,22.43,23,3,81.81,65.2,13,3847
11466,No,400,11429,0,6.421266399926497,6.421266399926497,0,164,23.0,24.9,24,3,71.84,64.04,8,3849
11465,Runway RAF running club,401,11428,1,5.386942639798096,5.386942639798096,0,170,33.0,24.08,21,3,70.92,62.74,6,3849
7101,Forest's running club,402,7079,1,4.733771609118336,4.943990747612927,1,171,43.0,25.35,12,3,70.37,65.13,3,3850
7465,No,403,7443,0,3.881771006280974,5.06013122819622,0,163,31.0,23.55,14,3,80.17,64.57,13,3852
4194,Flash boys,404,4178,0,4.838437188975507,0.0,1,175,31.0,25.75,28,3,76.5,65.52,9,3852
4675,Runway RAF running club,405,4657,0,4.767574580893385,4.767574580893385,1,171,19.0,22.48,17,3,69.04,64.12,12,3852
9417,Best foot forward,406,9390,0,5.097886635038207,5.097886635038207,0,178,56.0,27.07,9,3,83.42,64.36,9,3853
3178,No,407,3166,0,5.343207248945899,0.0,0,173,29.0,25.34,22,3,73.79,63.64,13,3854
9416,No,408,9389,0,4.955884483865515,4.960855210678625,0,173,20.0,22.495630402171585,16,3,74.65,64.91,13,3854
4191,Forest's running club,409,4175,1,4.911483430630893,4.911483430630893,0,170,38.0,26.0,16,4,72.5,68.82,7,3856
10737,No,410,10704,0,5.073980661495111,5.073980661495111,0,166,49.0,24.85,16,4,83.73,67.76,11,3856
495,Run every day,411,493,0,4.139629179774634,4.910538177253671,1,180,27.0,23.32,15,3,69.7,62.81,13,3859
12804,No,412,12763,0,5.112173518818659,5.112173518818659,0,175,44.0,25.51,15,4,86.5,62.64,12,3859
11458,Runway RAF running club,413,11421,0,4.134135087752005,4.775398916970584,1,176,29.0,25.53,13,4,44.612217,65.64,11,3862
2007,Run every day,414,1997,0,4.556301059128356,4.967653929556486,1,183,29.0,24.59,16,3,79.91,64.87,9,3863
2010,Runway RAF running club,415,2000,0,4.384914773496579,0.0,1,165,31.0,27.07,20,4,71.09,63.8,9,3865
6611,No,416,6589,0,5.092637906988682,5.092637906988682,0,165,26.0,22.01,8,3,77.89,65.94,7,3865
4680,Gump's training,417,4662,0,4.445523884792932,4.911639006692438,0,171,23.0,25.21,12,3,75.06,62.29,7,3865
13488,No,418,13446,1,4.335579459652198,4.961212637551333,0,168,18.0,25.79,2,4,75.24,62.91,3,3865
5404,Flash boys,419,5385,1,4.989199440151212,4.989199440151212,1,179,18.0,25.57,7,3,75.98,65.46,7,3867
8100,Run every day,420,8076,0,4.817799183136694,4.979320451275865,1,177,29.0,26.1,12,3,80.83,62.04,11,3867
496,No,421,494,0,4.494825001992661,5.090742765460892,0,172,62.0,22.28,19,3,82.6,66.76,7,3869
2008,Gump's training,422,1998,0,4.011669968605371,4.695602875302184,1,169,38.0,23.47,1,3,88.69,64.01,7,3870
6610,No,423,6588,1,4.174617773068164,4.543544489186003,0,167,20.0,23.79,13,3,79.11,63.05,6,3870
4189,No,424,4173,0,5.336889017226362,5.336889017226362,0,167,55.0,23.75,18,3,78.84,64.39,12,3871
4188,No,425,4172,0,5.054444534997218,5.054444534997218,0,170,41.0,22.495630402171585,12,3,78.05,81.272823,13,3872
5403,Run every day,426,5384,1,0.0,4.887353383300567,0,172,46.0,24.43,7,3,78.96,63.96,4,3874
13490,Road Runners,427,13448,0,3.634957249934978,4.689070683867156,1,176,18.0,26.01,19,3,78.17,64.62,13,3874
4190,No,428,4174,0,5.738587578910701,5.738587578910701,0,169,28.0,28.02,7,3,85.94,66.43,8,3875
4196,No,429,4180,0,4.569223042568343,4.76244580334081,0,161,33.0,25.07,9,3,75.09,68.66,9,3875
